,text,favourite_count,retweet_count,created_at
1785,I'm now live playing Elden Ring! give some support over on Twitch: https://t.co/4Nv341nX5N 🎮 #live #Ps4 #twitch… https://t.co/qGNlatOCO5,0,0,2022-02-26 17:27:42
1786,"Bloodhound Knight Darriwil Boss Fight in Elden Ring!

https://t.co/IMhXa22jJa

#EldenRing #エルデンリング #Elden #Ring… https://t.co/UxGOJpyz0D",0,0,2022-02-26 17:12:21
1787,#Zexxios is now streaming #Elden Ring https://t.co/8m5gEkQAl8,0,0,2022-02-26 17:02:42
1788,"https://t.co/JpP8BGEj4k
Live RIGHT NOW!!! New to Elden Ring! COME HELP ME 🤣❤
#ELDENRING 
#Elden 
#twitch https://t.co/c9OawsVmy3",2,0,2022-02-26 17:02:29
1789,"Elden Ring | Part 3 | This Map Is Massive! 
#smallstreamer
#twitch
#Elden Ring
https://t.co/edyXDyFFmT",3,0,2022-02-26 17:01:30
1790,My gf slayed in elden ring! Come check it out https://t.co/ujfUjQ6mA3 #ELDENRING #EldenRingNight #ELDEN_RING #Elden #PS5Share,0,0,2022-02-26 17:01:20
1791,"Morning yall Just a Daily Reminder
#ENVtuber #Vtuber #Elden https://t.co/Pd19ZnD1w6",5,0,2022-02-26 16:22:05
1792,"Let's Play! 
#elden #ring #xbox #new #game #first #playthrough #live #games #gamer #newgame #stream #OBS #streamer… https://t.co/NO5TVuzJ4O",0,0,2022-02-26 16:21:38
1793,Make Gaming not War #game #opensource #online #entertainment #elden #ring #russia #kiev #putin #ukraine #cyber… https://t.co/1ErQSxcZsL,0,1,2022-02-26 16:01:42
1794,Good morning everyone! Happy Saturday! Hope you all have an awesome day! Hope to see you tonight for some… https://t.co/qsL7VYdcY8,5,0,2022-02-26 15:56:38
1795,#MasterSnakou is now streaming #Elden Ring https://t.co/S2edp02EoF,0,0,2022-02-26 15:52:41
1796,"Timmsy is Live!

Come hangout, laugh at me failing and probably raging.
Playing Elden Ring -… https://t.co/efFkkuTKXY",3,0,2022-02-26 15:44:19
1797,Sweat city ! https://t.co/cf7Tf1DRPO #EldenRing #ELDENRING_SONYSTORE #elden #EldenRings,0,0,2022-02-26 15:38:09
1798,#Tabarly is now streaming #Elden Ring https://t.co/cmMPaMcvVX,0,0,2022-02-26 15:23:57
1799,"Just three peeps having a great time in The Lands Between! Coop with JD and Lotta. 

Live now!… https://t.co/Hz0MmTP2fU",0,0,2022-02-26 14:53:08
1800,#Elden Ring  it begins #PS4share https://t.co/w0wLMc3JGp,2,0,2022-02-26 14:26:30
1801,#Distortion2 is now streaming #Elden Ring https://t.co/Ph4RwjSoD7,0,0,2022-02-26 13:35:42
1802,#Squeezie is now streaming #Elden Ring https://t.co/TquYOAkxPj,0,0,2022-02-26 13:16:47
1803,#KatGunn is now streaming #Elden Ring https://t.co/IEiAo490q9,0,0,2022-02-26 12:49:19
1804,#RicrowVanCrow is now streaming #Elden Ring https://t.co/VFtCcOmmT9,0,0,2022-02-26 12:29:42
1805,"Ghost Rider #エルデンリング #ELDEN RING #PS4share

https://t.co/1iK3J1Qfj0 https://t.co/1muuIjjcoL",0,0,2022-02-26 12:28:33
1806,"#elden ring #PS4share

https://t.co/YFSFuqNTv2 https://t.co/mbkvEVHSRT",0,0,2022-02-26 12:20:41
1807,Chev_PlayZ from the FOOTGANG is now live on #twitch with #Elden Ring! https://t.co/h2HjGAfu5x @SHREDDER_NCB… https://t.co/X1FdUNuOuz,0,0,2022-02-26 12:15:15
1808,#PriestElectric is now streaming #Elden Ring https://t.co/nW73blOQrR,0,0,2022-02-26 11:36:36
1809,RT @CriticasterQ: Made a quick tutorial for #ELDENRING ! It will detail how you can get to level up and where you get the Spectral Steed or…,0,0,2022-02-26 11:20:15
1810,#Nomy now live! streaming #Elden Ring with 1 current viewers! https://t.co/5GPjhwAKEi https://t.co/LoKPlKxPLm,0,0,2022-02-26 11:20:07
1811,@RockstarGames @CircolocoRecs ELDEN RING Overview Trailer #elden ring,0,0,2022-02-26 10:40:58
1812,"https://t.co/Vkvg81wzP2
ELDEN RING Overview Trailer #elden ring",0,0,2022-02-26 10:40:04
1813,"The True Elden God 
#ELDENRING #Elden #Vtubers https://t.co/VQABq4sfE8",2,0,2022-02-26 10:26:23
1814,#Spamfish is now streaming #Elden Ring https://t.co/gmxGOmjfaD,0,0,2022-02-26 10:14:43
1815,Have had a blast playing #ELDENRING . #elden dragon a little easier than anticipated...https://t.co/BXek8pCGvV,2,0,2022-02-26 09:42:26
1816,"First Time Elden Ring Lets Begin https://t.co/vAEWDuAZht
#eldenring #twitch #elden #souls",1,0,2022-02-26 09:31:13
1817,"RT @OgrePixel: Are you ready for your new adventure?⚔️ Have you played the game yet? 🗡️🎮

#eldenring #elden #eldenringhype #foryou #animati…",0,0,2022-02-26 09:10:57
1818,Come check out @Covent streaming #Elden Ring on #Twitch now! Show the love at https://t.co/9GPA8aDWML @Twitch… https://t.co/BvSdLPZOiD,0,0,2022-02-26 08:50:45
1819,Come check out @ArielJadeLive streaming #Elden Ring on #Twitch now! Show the love at https://t.co/lezGNEJHfQ… https://t.co/eGLL7moP45,0,0,2022-02-26 08:50:42
1820,#RealPairu is now streaming #Elden Ring https://t.co/3I4hguSI7R,0,0,2022-02-26 08:37:47
1821,#QuvarTV is now streaming #Elden Ring https://t.co/lybcbzu2hP,0,0,2022-02-26 08:29:28
1822,"Okinawa Flat Belly Tonic: 
is a complete solution to all of your problems that can melt about 54 pounds of your fat… https://t.co/J74ZFqeD2g",0,0,2022-02-26 08:27:29
1823,RT @itsNjouy: Stream 10h with #elden ring ? https://t.co/8UwujeKnIh,0,0,2022-02-26 08:10:45
1824,Stream 10h with #elden ring ? https://t.co/8UwujeKnIh,1,1,2022-02-26 08:10:42
1825,"RT @superjumpmag: The games of @fromsoftware_pr have a reputation for their extremely challenging action, but don't let that put you off of…",0,0,2022-02-26 07:58:24
1826,#aceu is now streaming #Elden Ring https://t.co/hsuTe9D5uz,0,0,2022-02-26 07:49:15
1827,"Seriously!? All those 10/10 raters immediately lose all of their clout. 

Look at the videos of gameplay between… https://t.co/M7ivSbnG5B",0,0,2022-02-26 07:22:29
1828,"#Elden ring

https://t.co/nFRSMoyBnZ https://t.co/Q4RukocsNM",0,0,2022-02-26 07:14:53
1829,"RT @frostzpapi: If you got fkd by elden ring last night. Heart this post. 🥴❤️

#smallstreamer #twitch #twitchstreamer #TwitchAffliate #Stre…",0,0,2022-02-26 06:39:57
1830,#阿璠 is now streaming #Elden Ring https://t.co/US16yYc8H1,0,0,2022-02-26 06:09:10
1831,So much Fun!  “Are We Supposed To Be Fighting This Already?! | Let's Play Elden Ring Pa... https://t.co/R3i5fUasLA… https://t.co/Hyo2wsq0B0,3,1,2022-02-26 05:54:59
1832,#Surefour now live! streaming #Elden Ring with 191 current viewers! https://t.co/LXB6n4GqUo https://t.co/LacgXd7gFN,0,0,2022-02-26 05:20:20
1833,"#ELDENRING Collector's Edition ~ PlayStation 5 ~ Back @ Gamestop!

**USE APP
https://t.co/8zjGwtLoH7
**USE APP… https://t.co/Muzp5genpL",4,0,2022-02-26 04:58:50
1834,That first sweet taste of victory! #ELDENRING #twitchclips #Elden @ELDENRING https://t.co/6yVoYewaIE,17,0,2022-02-26 04:47:50
1835,Y’all playing elden ring this weekend ? I’m mad I gotta wait till I go to work Sunday to grab mine 😭 benefits to wo… https://t.co/WHua9kXaW7,2,0,2022-02-26 04:43:53
1836,"RT @Vulkk: Guide showing the quickest and easiest steps to get your free spectral steed mount Torrent in #Elden Ring

https://t.co/3oQh5sJN…",0,0,2022-02-26 04:28:19
1837,"RT @Axiom_G: Ash of War: Sacred Blade Location

https://t.co/gOX8TjvKH6

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #…",0,0,2022-02-26 04:01:39
1838,"Ash of War: Sacred Blade Location

https://t.co/gOX8TjvKH6

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/CBXEFB7ur9",1,1,2022-02-26 03:58:09
1839,"RT @thgc_rts: The Hatchery GC is pleased to announce that #IAmTheCorndog91 is now streaming #Elden Ring https://t.co/NxCtidSOYW 

Go check…",0,0,2022-02-26 03:58:04
1840,"RT @thgc_rts: The Hatchery GC is pleased to announce that #IAmTheCorndog91 is now streaming #Elden Ring https://t.co/NxCtidSOYW 

Go check…",0,0,2022-02-26 03:56:03
1841,"RT @thgc_rts: The Hatchery GC is pleased to announce that #IAmTheCorndog91 is now streaming #Elden Ring https://t.co/NxCtidSOYW 

Go check…",0,0,2022-02-26 03:55:24
1842,The Hatchery GC is pleased to announce that #IAmTheCorndog91 is now streaming #Elden Ring https://t.co/NxCtidSOYW… https://t.co/bHSwaYGsYR,0,3,2022-02-26 03:55:19
1843,"The games of @fromsoftware_pr have a reputation for their extremely challenging action, but don't let that put you… https://t.co/LiAUx1OJPe",9,1,2022-02-26 03:46:09
1844,"to the person who keeps saying there is a secret entrance in a wall, i will find you, and i will kill you.… https://t.co/R8YnXO9Je0",1,0,2022-02-26 03:38:55
1845,"First try #Elden Ring #PS4share

https://t.co/WLUytCvWu7 https://t.co/GuzP7Lk5lb",1,0,2022-02-26 03:34:25
1846,"Rancorcall Spell Location

https://t.co/0m3Mwj4WbY

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/79vcSes0To",0,0,2022-02-26 03:26:55
1847,"Hey everybody! 

I’m live RIGHT NOW on #Twitch! 

CLICK THE LINK: https://t.co/YZfUJ8bH9w

Tags: #ELDENRING… https://t.co/nyf6Odfyom",0,0,2022-02-26 03:26:40
1848,#Nomy now live! streaming #Elden Ring with 7 current viewers! https://t.co/5GPjhwAKEi https://t.co/6iCgmuits8,1,0,2022-02-26 03:20:24
1849,[ENG/FIL] ELDEN RING!!!!! day 2 https://t.co/YL0LvZhlrB #eldenring #elden #ring #FromSoftware #fromsoft #twitch… https://t.co/D2qYZ4v2lt,0,0,2022-02-26 03:20:08
1850,"RT @thgc_rts: The Hatchery GC is pleased to announce that #Dirtiestw0rm is now streaming #Elden Ring https://t.co/NxUZA4zVqO 

Go check the…",0,0,2022-02-26 03:16:04
1851,"RT @thgc_rts: The Hatchery GC is pleased to announce that #Dirtiestw0rm is now streaming #Elden Ring https://t.co/NxUZA4zVqO 

Go check the…",0,0,2022-02-26 03:16:04
1852,"RT @thgc_rts: The Hatchery GC is pleased to announce that #Dirtiestw0rm is now streaming #Elden Ring https://t.co/NxUZA4zVqO 

Go check the…",0,0,2022-02-26 03:15:25
1853,"The Hatchery GC is pleased to announce that #Dirtiestw0rm is now streaming #Elden Ring https://t.co/NxUZA4zVqO 

Go… https://t.co/zWF62f48rC",3,3,2022-02-26 03:15:20
1854,"Elden Ring on PS4, PS5 and Xbox is only £39.99 at Currys #Elden #pc #PlayStation #Ring #Xbox
https://t.co/Z8vK5mB1bP https://t.co/rZwlzcTFZ1",1,0,2022-02-26 03:12:25
1855,"RT @LiveStreamersRT: @SniperSenpaiX1 &gt; New souls game who dis? #ELDENRING #ELDEN_RING
#smallstreamer #twitchstreaming
#SmallStreamersConnec…",0,0,2022-02-26 03:09:08
1856,"RT @LiveStreamersRT: @SniperSenpaiX1 &gt; New souls game who dis? #ELDENRING #ELDEN_RING
#smallstreamer #twitchstreaming
#SmallStreamersConnec…",0,0,2022-02-26 03:06:51
1857,RT @godfreynarcisso: The Mysterious Storyteller #ELDENRING #elden #fanart #digitalart #DarkSouls https://t.co/gFlLMNLtEt,0,0,2022-02-26 02:55:50
1858,"RT @Mxncerrr: Elden Ring: HOW TO Get 10,000+ RUNES FAST &amp; EASY!!
https://t.co/2kOuuK1GoW #ELDENRING #EldenRingNight #PS5 #PS5Share #Elden R…",0,0,2022-02-26 02:42:40
1859,"RT @NaumMw: Very useful: Elden ring BEST optimized Graphic settings and Hotkey settings (PC)
https://t.co/bgyWdqp3xB #EldenRing #ELDENRING_…",0,0,2022-02-26 02:29:35
1860,"RT @NaumMw: Very useful: Elden ring BEST optimized Graphic settings and Hotkey settings (PC)
https://t.co/bgyWdqp3xB #EldenRing #ELDENRING_…",0,0,2022-02-26 02:28:43
1861,"RT @thgc_rts: The Hatchery GC is pleased to announce that #VladiusSteel is now streaming #Elden Ring https://t.co/iOVW1IJ8J1 

Go check the…",0,0,2022-02-26 02:28:04
1862,On my 2nd reroll for #elden rings 4 hours or so 3 dungeons mini bosses dead and a few chaotic areas I've gone into… https://t.co/bYdR9EJ6FR,2,0,2022-02-26 02:27:48
1863,"RT @thgc_rts: The Hatchery GC is pleased to announce that #VladiusSteel is now streaming #Elden Ring https://t.co/iOVW1IJ8J1 

Go check the…",0,0,2022-02-26 02:26:03
1864,"RT @thgc_rts: The Hatchery GC is pleased to announce that #VladiusSteel is now streaming #Elden Ring https://t.co/iOVW1IJ8J1 

Go check the…",0,0,2022-02-26 02:25:15
1865,"The Hatchery GC is pleased to announce that #VladiusSteel is now streaming #Elden Ring https://t.co/iOVW1IJ8J1 

Go… https://t.co/p3caT1Ydqz",1,3,2022-02-26 02:25:10
1866,Elden Ring DAY2 Grind #eldenring #elden https://t.co/GxGOUXzBcx,1,0,2022-02-26 02:18:06
1867,"RT @Mxncerrr: Elden Ring: HOW TO Get 10,000+ RUNES FAST &amp; EASY!!
https://t.co/2kOuuK1GoW #ELDENRING #EldenRingNight #PS5 #PS5Share #Elden R…",0,0,2022-02-26 02:17:36
1868,"RT @Mxncerrr: Elden Ring: HOW TO Get 10,000+ RUNES FAST &amp; EASY!!
https://t.co/2kOuuK1GoW #ELDENRING #EldenRingNight #PS5 #PS5Share #Elden R…",0,0,2022-02-26 02:17:25
1869,"RT @Mxncerrr: Elden Ring: HOW TO Get 10,000+ RUNES FAST &amp; EASY!!
https://t.co/2kOuuK1GoW #ELDENRING #EldenRingNight #PS5 #PS5Share #Elden R…",0,0,2022-02-26 02:17:17
1870,"Elden Ring: HOW TO Get 10,000+ RUNES FAST &amp; EASY!!
https://t.co/2kOuuK1GoW #ELDENRING #EldenRingNight #PS5… https://t.co/oy2NAfNOfZ",35,4,2022-02-26 02:17:03
1871,Elden Ring Walkthrough on YouTube. TheDominator182 #Elden Ring #Playing Elden Ring #ELDENRING #EldenRingNight… https://t.co/jUPZPqjoqb,1,0,2022-02-26 02:12:11
1872,"RT @Axiom_G: Manor Towershield Weapon Location

https://t.co/bokpzu0gmq

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5 #PlayStation #…",0,0,2022-02-26 02:04:51
1873,"RT @thgc_rts: The Hatchery GC is pleased to announce that #Jingverran is now streaming #Elden Ring https://t.co/bAkZ57NUoo 

Go check them…",0,0,2022-02-26 02:02:02
1874,"RT @thgc_rts: The Hatchery GC is pleased to announce that #Jingverran is now streaming #Elden Ring https://t.co/bAkZ57NUoo 

Go check them…",0,0,2022-02-26 02:01:07
1875,"RT @thgc_rts: The Hatchery GC is pleased to announce that #Jingverran is now streaming #Elden Ring https://t.co/bAkZ57NUoo 

Go check them…",0,0,2022-02-26 02:01:04
1876,"Manor Towershield Weapon Location

https://t.co/bokpzu0gmq

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/e57hlwbmqQ",2,1,2022-02-26 02:00:28
1877,"RT @thgc_rts: The Hatchery GC is pleased to announce that #Jingverran is now streaming #Elden Ring https://t.co/bAkZ57NUoo 

Go check them…",0,0,2022-02-26 02:00:11
1878,"The Hatchery GC is pleased to announce that #Jingverran is now streaming #Elden Ring https://t.co/bAkZ57NUoo 

Go c… https://t.co/2piFpnMfj6",1,4,2022-02-26 02:00:06
1879,"Berserk sword found in Elden Ring. More in the link. 
#ELDENRING #FromSoftware #ELDEN #Berserk #anime #manga… https://t.co/PVP3mpD56L",1,0,2022-02-26 01:54:31
1880,"Ash of War: Stormcaller Location

https://t.co/NLxnHybzrR

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/9r1fFQ4uvn",0,0,2022-02-26 01:42:03
1881,#LONEWOLFanCUB is now streaming #Elden Ring https://t.co/inWoWNLd4V,1,0,2022-02-26 01:36:16
1882,RT @somaticstream: I'm now live playing Elden Ring! give some support over on Twitch: https://t.co/4Nv341nX5N 🎮 #live #Ps4 #twitch #SmallSt…,0,0,2022-02-26 01:22:59
1883,#Surefour now live! streaming #Elden Ring with 160 current viewers! https://t.co/v6PSjoFpRY https://t.co/PDxUwcDjLv,0,0,2022-02-26 01:20:23
1884,#custa now live! streaming #Elden Ring with 150 current viewers! https://t.co/YrAITgFWK6 https://t.co/TtaDgFFno2,1,0,2022-02-26 01:20:20
1885,I'm now live playing Elden Ring! give some support over on Twitch: https://t.co/4Nv341nX5N 🎮 #live #Ps4 #twitch… https://t.co/HRDGqeYdfc,3,1,2022-02-26 01:17:21
1886,"Elden Ring started WW3 https://t.co/JPdD1BCkXK

#streaming #twitch #twitchstream #soulsborne #elden $ring #eldenring #stream",1,0,2022-02-26 01:10:53
1887,"Brick Hammer Weapon Location

https://t.co/1LNSkwG301

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/NlhuUy4bHw",0,0,2022-02-26 01:10:07
1888,ELDEN RING WOOOO #Elden Ring #streaming https://t.co/DFNIdNA37y,1,0,2022-02-26 01:01:37
1889,"ELDEN RING First Time Playing https://t.co/SU6SR5knlH
#eldenring #elden #ring #first #time #playing #live #livenow… https://t.co/AcXlUgWzyp",1,0,2022-02-26 01:00:13
1890,"Hookclaws Weapon Location

https://t.co/QNAYzbOBL2

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/fmLlr5uZjJ",1,0,2022-02-26 00:58:29
1891,RT @TruePandemicyt: Hey Guys I just uploaded a new Elden Ring video on YouTube. Come check out my first impressions of the game and struggl…,0,0,2022-02-26 00:57:35
1892,I’m live on Twitch - Watch me at https://t.co/v5sMZPO2WL #Elden Ring,1,0,2022-02-26 00:47:30
1893,"RT @WretchedSicknes: Elden Ring | Part 2 | Let's Keep Going!
#smallstreamer
#twitch
#Elden Ring
 https://t.co/edyXDyFFmT",0,0,2022-02-26 00:43:52
1894,"RT @Axiom_G: Margit, the Fell Omen Boss Fight in Elden Ring!

https://t.co/tT9LzpgsoC

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5…",0,0,2022-02-26 00:37:37
1895,"Margit, the Fell Omen Boss Fight in Elden Ring!

https://t.co/tT9LzpgsoC

#EldenRing #エルデンリング #Elden #Ring… https://t.co/WfAGS3MGUQ",0,1,2022-02-26 00:35:34
1896,"Elden Ring | Part 2 | Let's Keep Going!
#smallstreamer
#twitch
#Elden Ring
 https://t.co/edyXDyFFmT",5,1,2022-02-26 00:31:20
1897,"RT @LastOutpostRT: Mention &gt;&gt; SniperSenpaiX1: New souls game who dis? #ELDENRING #ELDEN_RING
#smallstreamer #twitchstreaming
#SmallStreamer…",0,0,2022-02-26 00:23:17
1898,"RT @LastOutpostRT: Mention &gt;&gt; SniperSenpaiX1: New souls game who dis? #ELDENRING #ELDEN_RING
#smallstreamer #twitchstreaming
#SmallStreamer…",0,0,2022-02-26 00:23:16
1899,"RT @LastOutpostRT: Mention &gt;&gt; SniperSenpaiX1: New souls game who dis? #ELDENRING #ELDEN_RING
#smallstreamer #twitchstreaming
#SmallStreamer…",0,0,2022-02-26 00:23:04
1900,"Mention &gt;&gt; SniperSenpaiX1: New souls game who dis? #ELDENRING #ELDEN_RING
#smallstreamer #twitchstreaming… https://t.co/R59iMKjz5A",1,3,2022-02-26 00:22:38
1901,"This is so cool like what

#ELDENRING #ELDEN_RING #DarkSouls3 #DarkSouls #ELDEN https://t.co/Rmr6fguI42",2,0,2022-02-26 00:22:07
1902,"RT @SniperSenpaiX1: New souls game who dis? #ELDENRING #ELDEN_RING
#smallstreamer #twitchstreaming
#SmallStreamersConnect
#SupportSmallStre…",0,0,2022-02-26 00:21:39
1903,#jake_ow now live! streaming #Elden Ring with 67 current viewers! https://t.co/5LOVde97TB https://t.co/J9dvEwhqoj,1,0,2022-02-26 00:20:35
1904,"Ash of War: Wild Strikes Location

https://t.co/fGXz1LKPQg

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/OwAZBRXRKj",0,0,2022-02-26 00:18:33
1905,#ELDENRING is officially downloading! It’s going down!! #TwitchStreamers #twitch #ELDEN #EldenRingNight #Egirls https://t.co/wWpLVZH75R,1,0,2022-02-26 00:11:57
1906,When you fight the first boss in Elden Ring. https://t.co/9AyoX5gG2g via @YouTube #ELDENRING #shorts #ELDEN_RING #Elden #Gaming #gameplay,2,0,2022-02-26 00:07:37
1907,"RT @adamentality12: How to Use the Shard for the Elden Ring Standee at GameStop

⬇️⬇️⬇️LINK BELOW⬇️⬇️⬇️

https://t.co/G20MFL67iJ

#ELDENRIN…",0,0,2022-02-26 00:00:12
1908,"Ash of War: Unsheathe Location

https://t.co/bMVymbpBoC

#EldenRing #エルデンリング #Elden #Ring #PlayStation5 #PS5… https://t.co/LiMgdJooDt",1,0,2022-02-25 23:59:05
1909,Don't know if this has been mentioned. But George RR Martin is literally this guy from Mythic Quest now. #ELDEN… https://t.co/VOHLGoeyqr,0,1,2022-02-25 23:55:16
1910,RT @TheNeg1ectedOne: Catch ye on Elden ring slaying some skete #KanyeWest #Elden #XboxSeriesX #XboxSeriesS #PS5 #Skete https://t.co/sWQB57b…,0,0,2022-02-25 23:55:13
1911,Catch ye on Elden ring slaying some skete #KanyeWest #Elden #XboxSeriesX #XboxSeriesS #PS5 #Skete https://t.co/sWQB57bPNX,5,1,2022-02-25 23:51:32
1912,"RT @adamentality12: How to Use the Shard for the Elden Ring Standee at GameStop

⬇️⬇️⬇️LINK BELOW⬇️⬇️⬇️

https://t.co/G20MFL67iJ

#ELDENRIN…",0,0,2022-02-25 23:45:34
1913,"How to Use the Shard for the Elden Ring Standee at GameStop

⬇️⬇️⬇️LINK BELOW⬇️⬇️⬇️

https://t.co/G20MFL67iJ… https://t.co/O5AFUcqqef",2,2,2022-02-25 23:45:12
1914,"LIVE NOW playing ~ELDEN RING~  first impressions!! first playthrough.
Come  jump in chat Thinkers :3
SECOND install… https://t.co/21F5mklZuQ",0,0,2022-02-25 23:37:52
